t,x,y,z,yaw,vx,vy,vz,speed,pos,dist
166.400,194.791,200.000,609.417,0,0,0,0,11,0,1663.990
166.800,197.857,200.000,611.988,0,0,0,0,11,0,1667.992
167.200,200.923,200.000,614.560,0,0,0,0,11,0,1671.994
167.600,203.979,200.000,617.131,0,0,0,0,11,0,1675.988
168.000,207.045,200.000,619.692,0,0,0,0,11,0,1679.983
168.400,210.112,200.000,622.263,0,0,0,0,11,0,1683.984
168.800,213.178,200.000,624.835,0,0,0,0,11,0,1687.986
169.200,216.234,200.000,627.406,0,0,0,0,11,0,1691.980
169.600,219.300,200.000,629.977,0,0,0,0,11,0,1695.982
170.000,222.366,200.000,632.549,0,0,0,0,11,0,1699.984
170.400,225.433,200.000,635.120,0,0,0,0,11,0,1703.986
170.800,228.499,200.000,637.692,0,0,0,0,11,0,1707.988
171.200,231.555,200.000,640.263,0,0,0,0,11,0,1711.981
171.600,234.621,200.000,642.835,0,0,0,0,11,0,1715.983
172.000,237.687,200.000,645.406,0,0,0,0,11,0,1719.985
172.400,240.754,200.000,647.978,0,0,0,0,11,0,1723.987
172.800,243.820,200.000,650.549,0,0,0,0,11,0,1727.989
173.200,246.876,200.000,653.121,0,0,0,0,11,0,1731.983
173.600,249.942,200.000,655.692,0,0,0,0,11,0,1735.984
174.000,253.009,200.000,658.264,0,0,0,0,11,0,1739.986
174.400,256.075,200.000,660.835,0,0,0,0,11,0,1743.988
174.800,259.131,200.000,663.407,0,0,0,0,11,0,1747.982
175.200,262.197,200.000,665.978,0,0,0,0,11,0,1751.984
175.600,265.263,200.000,668.550,0,0,0,0,11,0,1755.986
176.000,268.330,200.000,671.121,0,0,0,0,11,0,1759.987
176.400,271.396,200.000,673.693,0,0,0,0,11,0,1763.989
176.800,274.452,200.000,676.264,0,0,0,0,11,0,1767.983
177.200,277.518,200.000,678.836,0,0,0,0,11,0,1771.985
177.600,280.584,200.000,681.407,0,0,0,0,11,0,1775.987
178.000,283.651,200.000,683.979,0,0,0,0,11,0,1779.989
178.400,286.717,200.000,686.550,0,0,0,0,11,0,1783.991
178.800,289.773,200.000,689.122,0,0,0,0,11,0,1787.984
179.200,292.839,200.000,691.693,0,0,0,0,11,0,1791.986
179.600,295.905,200.000,694.265,0,0,0,0,11,0,1795.988
180.000,298.972,200.000,696.836,0,0,0,0,11,0,1799.990
180.400,302.027,200.000,699.408,0,0,0,0,11,0,1803.984
180.800,305.094,200.000,701.979,0,0,0,0,11,0,1807.985
181.200,308.160,200.000,704.540,0,0,0,0,11,0,1811.980
181.600,311.226,200.000,707.111,0,0,0,0,11,0,1815.982
182.000,314.293,200.000,709.683,0,0,0,0,11,0,1819.984
182.400,317.348,200.000,712.254,0,0,0,0,11,0,1823.978
182.800,320.415,200.000,714.826,0,0,0,0,11,0,1827.980
183.200,323.481,200.000,717.397,0,0,0,0,11,0,1831.981
183.600,326.547,200.000,719.969,0,0,0,0,11,0,1835.983
184.000,329.614,200.000,722.540,0,0,0,0,11,0,1839.985
184.400,332.669,200.000,725.112,0,0,0,0,11,0,1843.979
184.800,335.736,200.000,727.683,0,0,0,0,11,0,1847.981
185.200,338.802,200.000,730.255,0,0,0,0,11,0,1851.983
185.600,341.868,200.000,732.826,0,0,0,0,11,0,1855.985
186.000,344.924,200.000,735.398,0,0,0,0,11,0,1859.978
186.400,347.990,200.000,737.969,0,0,0,0,11,0,1863.980
186.800,351.057,198.700,740.541,0,0,0,0,11,0,1867.982
187.200,354.123,197.500,743.112,0,0,0,0,11,0,1871.984
187.600,357.189,196.500,745.684,0,0,0,0,11,0,1875.986
188.000,360.245,195.700,748.255,0,0,0,0,11,0,1879.979
188.400,363.311,195.200,750.826,0,0,0,0,11,0,1883.981
188.800,366.378,195.000,753.398,0,0,0,0,11,0,1887.983
189.200,369.444,195.200,755.969,0,0,0,0,11,0,1891.985
189.600,372.510,195.700,758.541,0,0,0,0,11,0,1895.987
190.000,375.566,196.500,761.112,0,0,0,0,11,0,1899.981
190.400,378.632,197.500,763.684,0,0,0,0,11,0,1903.983
190.800,381.699,198.700,766.255,0,0,0,0,11,0,1907.984
191.200,384.765,200.000,768.827,0,0,0,0,11,0,1911.986
